"nct_id","phase_token","status_token","failure_token","failure_confidence","intervention_type","endpoint_category","endpoint_miss","sponsor_type","enrollment_ratio","duration_months","condition_token","why_stopped_raw","primary_endpoint_raw"
"NCT04648020","PHASE2","TERMINATED","EFFICACY","0.8","DRUG","OTHER","False","INDUSTRY",,"27","chemoradiotherapy-induced severe oral mucositis","Interim Analysis did not meet the pre-defined threshold for efficacy of a 15% absolute difference in SOM prevention between Validive and placebo.","To demonstrate the efficacy of HCl MBT to prevent SOM in OPC patients receiving CRT."
"NCT03480724","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"75.7","pain","Despite efforts no additional participants were able to be enrolled since March 2020.","Severity of Pain Measurement"
"NCT03475680","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"43.5","colon cancer","lack of inclusions","Postoperative 30-day surgical site infection (SSI)."
"NCT01117727","PHASE1","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"23","healthy","Performance of BCI switch insufficient in pilot testing.","Accuracy of Using the BCI as a Switch to Select From 4 Targets Using Scanning"
"NCT02407561","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","INDUSTRY",,"17","rectal adenocarcinoma","Futility - unable to secure sites and samples for participation","Validate the proprietary rectal and anal carcinoma immunohistochemistry protocols under CLIA compliant SOPs, in order to predict response to pre-operative chemoradiation treatment for patients with rectal/ anal carcinoma."
"NCT00255541","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"27","type 2 diabetes","The development program has been terminated","Absolute change from baseline to end of randomized treatment period in glycosylated hemoglobin A1c (HbA1c)"
"NCT04240483","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER_GOV",,"6.4","low back pain","Study closed at Principal Investigator's request (study initiated, but not complete). Only 6 subjects had been recruited. The same study was just published.","Pain severity on 11-point Visual Analogue Scale (VAS)"
"NCT02668783","PHASE3","TERMINATED","BUSINESS","0.8","DRUG","OTHER","False","INDUSTRY",,"6.9","moderate to severe primary dysmenorrhea","Study terminated by Sponsor as a result of a business decision to discontinue the development program for MK-8342B for reasons unrelated to safety or efficacy.","Percentage of Participants With â¥3 Point Reduction in Peak Pelvic Pain Score and no Increase in Number of Ibuprofen Tablets Taken at Treatment Cycle 2, Compared to Baseline."
"NCT01742754","NA","TERMINATED","REGULATORY","0.8","OTHER","OTHER","False","OTHER",,"7","ulcerative colitis","IND required by the FDA for all future FMTs.","Successful engraftment of donor fecal microbiota at 4 weeks post-transplantation."
"NCT00749554","PHASE4","TERMINATED","EXTERNAL","0.6","DEVICE","OTHER","False","INDUSTRY",,,"low back pain","Primary Investigator Retired.","Duration (months) of greater than 50% pain relief compared to pre-procedure baseline on the visual analogue scale (VAS)."
"NCT03756454","PHASE4","TERMINATED","ENROLLMENT","0.6","BIOLOGICAL","OTHER","False","OTHER",,"33.1","clostridia difficile colitis","Difficulties with enrollment and inability to guarantee further study drug supply after current supply expired.","Mortality"
"NCT00999154","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","True","NIH",,"37.1","healthy volunteers",,
"NCT04146389","NA","TERMINATED","REGULATORY","0.6","OTHER","OTHER","False","OTHER",,"28.4","hyperprolactinemia","Preliminary analyses of the samples provide no indication for a clinically relevant relationship between hyperprolactinemia and stimulation of adrenal steroidogenesis.","Covariation of plasma prolactin and plasma dehydroepiandrosterone"
"NCT05743491","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"4.1","fatigue","PI moving to another institution","Mean Change in Fatigue as Measured by the Multidimensional Fatigue Symptom Inventory-Short Form (MFSI-SF) Total Score Comparing YOCASÂ©Â® to Standard Care [Time Frame: Baseline up to post intervention (approximately 5 weeks) ]"
"NCT03856190","NA","TERMINATED","EXTERNAL","0.8","OTHER","OTHER","False","OTHER",,"27.7","rheumatoid arthritis","Covid pandemic, research halt, expiring funding","Health Assessement Questionnaire (HAQ)"
"NCT04066413","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","INDUSTRY",,"40.1","healthy growth","Due to recruitment difficulties","Growth"
"NCT00675324","NA","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"18","colonoscopy","The bowel was not clean when the colonoscopy was performed","Bowel purity degree"
"NCT03925324","PHASE2","TERMINATED","BUSINESS","0.8","BIOLOGICAL","OTHER","False","OTHER",,"27.5","ischemic heart disease","Lack of funding/Covid-19","Temperature"
"NCT00138424","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","NIH",,"59","bk virus (nephropathy)",,"Safety and Tolerability of Cidofovir Assessed by Enumeration of Adverse Events Per Subject"
"NCT00648479","PHASE1","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,,"fracture","the company does not want to proceed yet with the study","the outcome will be asses using regular fluoroscopy in the operation room."
"NCT01902888","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","INDUSTRY",,"9","popliteal artery aneurysm","Closed due to internal and external factors.","Primary Efficacy Endpoint: The Number of Patients That do Not Have a Failure of Technical Success or Loss of Primary Patency."
"NCT00310388","PHASE3","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"142.6","epilepsy","No longer any benefit in collecting data since retigabine has been withdrawn from market.","Number of Participants With Treatment Emergent Adverse Events (TEAEs) and Serious Adverse Events (TESAEs)"
"NCT00028561","PHASE1","TERMINATED","EXTERNAL","0.6","DRUG","SAFETY","False","NIH",,,"unspecified adult solid tumor, protocol specific","Administratively complete.","MTD of ixabepilone defined as the first dosage tier below the MAD in which =< 1/6 patients experiences a DLT"
"NCT05211141","NA","TERMINATED","REGULATORY","0.6","DEVICE","SURVIVAL","False","INDUSTRY",,"69.7","total knee arthroplasty","the clinical data collected to date is sufficient for regulatory requirements","Evaluation of implant survival in subjects receiving a total knee arthroplasty with the HLS KneeTec Deep Dish up to 10 years after the surgery"
"NCT05780541","PHASE3","TERMINATED","REGULATORY","0.8","DRUG","OTHER","False","NIH",,"21.9","covid-19","The agent was withdrawn from development by the manufacturer after being placed on clinical hold by the US FDA.","Number of Participants With Sustained Recovery"
"NCT04199754","NA","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"7.9","pelvic cancer","Slow accrual rate due to national contrast shortage","Physician Survey of attitude about the utility of contrast-enhanced cone beam CT"
"NCT03303794","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"8","anesthesia","Interim Analysis showed no significance","AM-PAC Score to Measure Patients Fitness for Discharge"
"NCT04548791","PHASE1","TERMINATED","SAFETY","0.6","BIOLOGICAL","BIOMARKER","False","INDUSTRY",,"6.6","factor vii deficiency","Company decision (not a safety issue)","Comparative MarzAA activity by dose level/stage and confirm the Phase 2 dose"
"NCT01533818","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"24","fast breathing in young infants","The study was stopped by DSMB based on high treatment failure rate in placebo compared to active drug.","Treatment failure"
"NCT04955990","PHASE4","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","INDUSTRY",,"14.2","pulmonary arterial hypertension","The sponsor decided to terminate the study.","Time to all Cause Death"
"NCT01477697","PHASE1","TERMINATED","ENROLLMENT","0.8","OTHER","OTHER","False","OTHER",,"17","multiple trauma","Terminated due to slow enrollment and interim analysis showing no difference between treatment arms.","Inflammatory markers"
"NCT03542110","PHASE4","TERMINATED","BUSINESS","0.8","DRUG","OTHER","False","OTHER",,"23.9","saphenous vein graft atherosclerosis","Withdrawal of medication and funding support by Sponsor","Nominal change in intermediate SVG lesion percent atheroma volume (PAV) from baseline to 78 weeks post randomization, as assessed by intravascular ultrasonography (IVUS)."
"NCT01239160","NA","TERMINATED","EFFICACY","0.6","DEVICE","OTHER","False","INDUSTRY",,"19.8","lymphedema","Futility and underpowering of endpoint data","Limb Volume Change Between Baseline and 12 Weeks of Treatment - ml"
"NCT00424424","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"5","pain, postoperative",,"Proprietary Information - Exploratory (Non-Confirmatory) Trial"
"NCT03954496","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"8.8","spinal cord injuries","Insufficient study staff","Change in Spinal Cord Independence Measure"
"NCT01525446","NA","TERMINATED","ENROLLMENT","0.8","OTHER","SAFETY","False","OTHER",,"51","non-small cell lung cancer","Slow accrual","Feasibility and safety"
"NCT02890888","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"35.8","cerebral small vessel diseases","Depletion of Funds and Illness of principal investigator","Change in average functional connectivity (fc) within the Default Mode Network and the Dorsal Attention Network will be obtained by resting state network (rsn) functional connectivity (rsnfc) MRI."
"NCT02500927","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","SAFETY","False","INDUSTRY",,"23.5","egfr-tki-naã¯ve patients with nsclc harboring egfr activating mutations","Following recommendation by SOLAR Study IDMC, Astellas closed enrollment in ASP8273 studies.","Safety assessed by AEs"
"NCT04042961","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"68.5","cva (cerebrovascular accident)","Insufficient accrual","Aerobic capacity"
"NCT02008786","PHASE4","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"63.4","coronary artery dissection, spontaneous","Slow enrollment","Angina frequency domain of the SAQ"
"NCT06979570","NA","TERMINATED","BUSINESS","0.8","DEVICE","OTHER","False","OTHER",,"55.2","sensory science","The study was terminated early due to loss of funding","N-Back Task"
"NCT06824870","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","INDUSTRY",,"16.1","erythrocouperose associated with pityriasis folliculorum of the face","Lack of recruitment","Erythema score"
"NCT03548870","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"35.5","copd","not enough recruitment","comparison of exercise tolerance"
"NCT04373369","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","SURVIVAL","False","OTHER",,"58.1","extensive-stage small cell lung cancer","Insufficient Funding/Staff","Kaplan Meier Estimate of Progression-free Survival (PFS) at 6 Months"
"NCT02070341","PHASE4","TERMINATED","ENROLLMENT","0.6","DRUG","SAFETY","False","OTHER",,"4.9","bowel preparation","Significant changes to protocol and study design, study stopped to further enrollment and new study designed.","Patient tolerability"
"NCT00869674","PHASE3","TERMINATED","UNKNOWN","0","PROCEDURE","BIOMARKER","False","INDUSTRY",,"9","breast cancer","Investigational products has been suspended from the US market","To compare GeneSearchâ¢ BLN Test Kit to permanent pathological section to evaluate the clinical sensitivity and specificity of GeneSearchâ¢ BLN Test Kit in detecting axillary sentinel lymph node metastases in breast cancer patients."
"NCT01271010","PHASE4","TERMINATED","UNKNOWN","0","DRUG","RESPONSE_RATE","False","INDUSTRY",,"58.6","lymphocytic leukemia, chronic",,"Percentage of Participants With Complete Remission"
"NCT03910413","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"49","gastroesophageal varices","Funding ended and enrollment challenged by COVID and other factors.","To Measure the Accuracy of Dual Energy CT for Detecting Any Varices and High-risk Varices in Patients With Cirrhosis Presenting for Upper Gastrointestinal Endoscopy."
"NCT00516282","PHASE1","TERMINATED","SAFETY","0.6","DRUG","SAFETY","False","OTHER",,"26","brain and central nervous system tumors","The pharmaceutical collaborator filed for bankruptcy and as a result, the study was unable to move into the phase II portion.","MTD of CLORETAZINE"
"NCT03251924","PHASE1","TERMINATED","BUSINESS","0.8","DRUG","SAFETY","False","INDUSTRY",,"51.6","cancer","Study CA021-002 was terminated because the Sponsor discontinued further development of BMS-986226 due to a change in business objectives. The decision for the study closure was not related to any safety concerns associated with BMS-986226.","The Number of Participants Experiencing Adverse Events (AEs)"
"NCT02311023","PHASE2","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"24","epilepsy","Difficulties recruiting","Daily total number of seizures"
"NCT01856023","PHASE4","TERMINATED","ENROLLMENT","0.8","DRUG","SURVIVAL","False","INDUSTRY",,"26","metastatic melanoma","slow accrual \& early closure","Estimated One-year OS in the Evaluable Population in Each Treatment Arm Separately"
"NCT04332523","PHASE1","TERMINATED","SAFETY","0.6","DRUG","BIOMARKER","False","INDUSTRY",,"18.9","hepatic impairment","A strategic decision was made to discontinue the study. The decision was not based on a safety concern.","Maximum Plasma Concentration (Cmax) of JNJ-53718678"
"NCT01958580","NA","TERMINATED","ENROLLMENT","0.8","DRUG","SURVIVAL","False","OTHER",,"41.3","stage ia uterine sarcoma","Study terminated due to low accrual. PI left the institution","Recurrence-free Survival"
"NCT03019588","PHASE3","TERMINATED","BUSINESS","0.6","BIOLOGICAL","SURVIVAL","False","INDUSTRY",,"52.4","gastric neoplasms","Business Reasons","Overall Survival (OS)"
"NCT02829242","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"56.8","nontraumatic compartment syndrome of leg","No sufficient patient recruitment","Tissue oxygenation in the lower limbs during surgery in the Trendelenburg position."
"NCT03670069","PHASE1","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"55.2","metastatic leiomyosarcoma","The study was terminated early with 27 out of 28 planned subjects enrolled. This decision was multifactorial, including slow enrollment in the last remaining cohort and a lack of evidence of clinical benefit.","Difference in the percentage of cells which are immune inhibitory (CD11B+, CD163+) macrophages from pre-treatment to first post-treatment biopsy"
"NCT06081283","PHASE4","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"14.1","brain injuries, acute","Low recruitment","Pre and Post-intervention Seizure Networks Power Spectrum Medians"
"NCT01063751","NA","TERMINATED","SAFETY","0.6","DEVICE","OTHER","False","INDUSTRY",,"150","arthroplasty, replacement, hip","As longitudinal patient follow-up continues to lag, Stryker has determined that the study is no longer able to meet the regulatory requirements this study intends to support.

Termination is not related to any safety concerns with the products.","Absence of Acetabular Revision"
"NCT03553602","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","OTHER",,"79.2","prostate cancer - recurrent","The study was stopped for feasibility","Genitourinary Toxicity"
"NCT04085237","NA","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"45.4","kidney cancer","It was terminated because of poor recruitment rate.","Feasibility - Enrollment rate of greater than one patient per week with 100% in-hospital follow-up"
"NCT04101045","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"28.3","type 1 diabetes","During the pandemic the funding agency stopped funding studies.","Fractional hepatic DNL"
"NCT01239745","NA","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"6","breast neoplasms","See termination reason in detailed description.","Number of Participants With Adverse Events (AEs)"
"NCT03602495","PHASE3","TERMINATED","REGULATORY","0.6","DRUG","SURVIVAL","False","INDUSTRY",,"34.5","differentiated thyroid cancer","Based on IDMC's recommendations during the interim analysis""the trial has reached the goal of early termination of the trial"". the sponsor communicating with CDE, CDE agreed to unblind the trial and submit a NDA.","Progression Free Survival (PFS)"
"NCT00166712","PHASE4","TERMINATED","EFFICACY","0.8","DRUG","OTHER","False","OTHER",,"60","kidney transplant failure and rejection","Study stopped due to lack of efficacy \& funding.","The Incidence of Biopsy-proven Acute Allograft Rejection During the First 12 Months of Transplant."
"NCT06144281","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"10.9","end-stage renal disease","Effectiveness of home palliative care services could not be determined due to lower-than-expected referrals and consults in the intervention arm","Acute Encounters"
"NCT01880307","PHASE4","TERMINATED","UNKNOWN","0","DRUG","RESPONSE_RATE","False","OTHER",,,"crohn's disease","Not enough study subjects","Clinical remission without need for additional CD related therapy or surgery"
"NCT00820807","NA","TERMINATED","SAFETY","0.6","OTHER","OTHER","False","INDUSTRY",,"5","insulin resistance","Stopped due to a non-safety-related issue with the beverage (test vehicle).","Mean changes in fasting and post-glucose administration values for plasma glucose from baseline to end of study"
"NCT04762602","PHASE1","TERMINATED","SAFETY","0.6","DRUG","OTHER","False","INDUSTRY",,"48","isocitrate dehydrogenase gene mutation","The study was terminated based on strategic evaluation of the clinical development of HMPL-306 with no safety concerns","Part 1: Recommended Phase 2 Dose (RP2D) of HMPL-306"
"NCT04563637","NA","TERMINATED","BUSINESS","0.8","OTHER","OTHER","False","INDUSTRY",,"20.3","health behavior","Sponsor terminated due to lack of funding","variance in body fat percentage between computervision application and dexa scan"
"NCT03222401","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"3.1","neisseria gonorrhoeae","Interim analysis suggested that the trial, as designed, was not adequately powered to detect a therapeutic effect.","Assess the efficacy of F598 in preventing an experimental urethral infection with N. gonorrhoeae"
"NCT01617057","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"62","otosclerosis","lack of inclusion","Hearing preservation on pure-tone audiometry at 2 years"
"NCT00696501","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"127","spine surgery","One of the investigators left the Institution","Build a database of spinal nerve root innervation utilizing direct nerve root stimulation"
"NCT03345901","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"14.6","diabetic retinopathy","recruitment for the substudy did not meet the goals","Diabetic Retinopathy Worsening or Diabetic Macular Edema (DME) Development (Composite Outcome)"
"NCT00235781","NA","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"1","kidney transplantation",,"Incidence of acute rejection."
"NCT03276819","NA","TERMINATED","ENROLLMENT","0.6","PROCEDURE","BIOMARKER","False","OTHER",,"29.9","premalignant lesion","Early termination of the study, since July 31, 2020 for insufficient recruitment","Biomarkers"
"NCT03356119","NA","TERMINATED","EXTERNAL","0.6","DEVICE","OTHER","False","INDUSTRY",,"8.7","removal of contraceptive implant","Inufficient IMD supply due to manufacturing issue","Successful removal of implant ."
"NCT00745030","NA","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"18","rem behavior disorder","Low subject recruitment and enrollment.","Change in the Frequency of RBD Based on the Daily Sleep Diaries, Completed Daily for the Duration of the Study by the Study Subjects' Bed Partners/Caregivers"
"NCT02888730","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"28.6","cystic fibrosis","No suffisant recruitment","Density of bacteria (in CFU/g log10) in sinus ostia of middle meatus samples at day 15"
"NCT02505867","NA","TERMINATED","BUSINESS","0.8","DEVICE","OTHER","False","OTHER",,"25","sleep apnea syndromes","lack of funding","Hospital Readmissions"
"NCT05296551","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"26.1","healthy aging","Difficulty in recruitment within a reasonable timeframe. Primary Investigator has also moved institutions.","Change in Timed Up and Go Tests in 4 week increments"
"NCT00268151","PHASE1","TERMINATED","BUSINESS","0.8","DRUG","OTHER","True","OTHER",,,"carcinoma, non-small cell lung","Study was terminated due to lack of funding.",
"NCT00792831","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","RESPONSE_RATE","False","INDUSTRY",,"14","chronic lymphocytic leukemia","Protocol needs complete restructuring in order to make it feasible and to complete the enrollment of 23 patients.","Rate of complete response (CR) or partial response (PR) to ITF2357 in all patients"
"NCT02659631","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"35","neoplasms",,"Number of Participants With Dose-Limiting Toxicities (DLTs) - Part 1"
"NCT01504737","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER_GOV",,"72","aortic valve stenosis","Slow inclusion rate, failure to recruit a priori determined no of patients.","Change in peak oxygen uptake"
"NCT05209737","NA","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","OTHER_GOV",,"45.6","hypotension","Recruiting problems","Time to severe hypotension resolution"
"NCT03179995","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"31.2","major liver resection","Grantor closed study","Rates of Liver Recovery Will be Determined by Area Under the Curve (AUC) for Total Bilirubin and INR for Each Group"
"NCT01230931","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"18","fracture fixation","Study team left institution; no one remaining to finish study","Intra-operative Rate of Blood Volume Loss"
"NCT00361439","PHASE4","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"25","seasonal allergic rhinitis","Study stopped early due to slow accrual.","Histological Findings"
"NCT02835001","NA","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","OTHER",,"5","emphysema","change of technique","Hyperinflation Assessment After Treatment"
"NCT02948712","NA","TERMINATED","ENROLLMENT","0.8","OTHER","OTHER","False","OTHER",,"64.4","adolescent and young adult cancer","Slow Accrual","Decrease in distress score according to National Comprehensive Cancer Network (NCCN) Guidelines V 1.0.2016"
"NCT00388219","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","True","INDUSTRY",,"1","healthy",,
"NCT01596530","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"11","breast neoplasm","All AstraZeneca sponsored clinical trials of AZD8931 have been halted","Comparison of the effects of AZD8931 versus placebo on cytoplasmic p-MAPK after 7 days or more days of treatment"
"NCT03958630","PHASE1","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","NIH",,"53.1","dementia","PI closed the protocol due to low recruitment","Standard Uptake Value Ratio Compared to the Cerebellum (SUVR) Area Under the Curve (AUC) (60-90min)"
"NCT02396030","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"21.1","preeclampsia","After recommendation because of the impossibility to end study with 1 center only. Outcomes of patients already included will be evaluated.","ECLAMPSIA"
"NCT03476928","PHASE3","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"39.4","uterine fibroids and heavy menstrual bleeding","Due to a change in the development program, the study was closed prematurely.","Incidence of treatment-emergent adverse event"
"NCT02713828","PHASE1","TERMINATED","REGULATORY","0.6","DRUG","SAFETY","False","OTHER",,"29.5","squamous cell carcinoma of the lung","Company discontinued further development of study drug for this indication","Phase I: Determine Maximum Tolerated Dose (MTD)"
"NCT03304028","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER_GOV",,"31.9","cystic fibrosis","recruitment and search completed","Exacerbations (ExR) concordance"
"NCT02852200","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"9","healthy volunteers",,"The psychometric properties of SEGAm measured by questionnaire"
"NCT03002467","NA","TERMINATED","ENROLLMENT","0.8","OTHER","OTHER","False","OTHER",,"39","pulmonary embolism","Low recruitment rate","Length of hospital stay"
"NCT00509600","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"55","leukemia","Slow enrollment; study terminated.","Patient Response"
"NCT00592007","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","SURVIVAL","False","OTHER",,"55","non small cell lung carcinoma","Study was terminated due to slow subject accrual","Progression-free Survival"
"NCT00359437","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"27","ascites",,"Number and time of recurrences of therapeutic paracenteses"
"NCT01867645","PHASE1","TERMINATED","EFFICACY","0.6","DRUG","OTHER","False","OTHER",,"76","polyneuropathies","The trial was terminated early due to futility in reaching the primary endpoint.","Effect of early IVIG versus placebo on CIPNM on day 14"
"NCT00715845","PHASE2","TERMINATED","BUSINESS","0.6","PROCEDURE","OTHER","False","OTHER",,"42","cardiovascular disease","ran out of funding","Primary outcome will be the number of emboli as measured by transesophageal echocardiogram and transcranial doppler."
"NCT05256875","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"33.6","diabetes mellitus, type 2","The funder and the study team have mutually agreed to terminate the study considering the difficulties encountered in recruitment and consequently the impossibility to perform the planned analysis.","Measurement of the agreement between the prevalence rates of non-adherence obtained by LC-MS/MS and the prevalence as diagnosed by (Medication Possession Ratio) MPR â¤0.80"
"NCT01535157","PHASE1","TERMINATED","EFFICACY","0.6","DRUG","SURVIVAL","False","ACADEMIC",,"64","ovarian cancer","drug combination not providing any efficacy. Will use this data in opening new trial","Phase 2: Progression Free Survival"
"NCT00270257","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","NIH",,"50","hiv infections","DSMB halted the study due to futility as a result of lower than anticipated HIV incidence rates","Evidence of HIV-1 Infection or Death for Visits up to 104 Weeks"
"NCT01561001","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","INDUSTRY",,"11","primary open angle glaucoma",,"Effect of DSCI on IOP fluctuation profile as recorded by TriggerfishÂ® in patients with POAG."
"NCT00853112","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"15","hypertension, pulmonary","See termination reason in detailed description.","Mean Change From Baseline in Pulmonary Vascular Resistance Index (PVRI) Over 4 Hours Post Dose"
"NCT04360512","NA","TERMINATED","EXTERNAL","0.8","PROCEDURE","OTHER","False","OTHER",,"4","aging problems","Suspended due to the covid-19 pandemic.","Treatment dose"
"NCT02421419","PHASE4","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"19.8","trigger finger disorder","Study closed; recruitment problems","VAS"
"NCT00922519","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"41.5","bone scan","Retirement of former Qualified Investigator and lack of resources to complete study.","Establish the feasibility of using locally produced 18F-Sodium Fluoride for PET bone scans as a substitute for 99mTc MPD"
"NCT03666728","PHASE2","TERMINATED","UNKNOWN","0","DRUG","RESPONSE_RATE","False","INDUSTRY",,"15.3","lung neoplasms","changes in the R\&D strategy","Objective response rate (ORR)"
"NCT03837665","PHASE1","TERMINATED","ENROLLMENT","0.6","BIOLOGICAL","OTHER","False","OTHER",,"17.9","tympanic membrane perforation","Recruitment barriers","Prevention of Patients Requiring Surgery"
"NCT01661465","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"31","substance use","The Principal Investigator left the site.","Percent of subjects with re-presentation of drug or alcohol abuse 1 year after initial presentation to Emergency Department"
"NCT02646800","PHASE4","TERMINATED","EXTERNAL","0.6","DRUG","SAFETY","False","INDUSTRY",,"9","aspergillosis","Due to administrative reasons","Safety as assessed by overall incidence and severity of adverse events for patients with candidiasis"
"NCT02439307","NA","TERMINATED","EXTERNAL","0.6","DRUG","OTHER","False","OTHER_GOV",,"52.9","small intestinal bacterial overgrowth","The study was terminated because of the reconversion of the hospital to care for patients with COVID19. For this reason, it was not possible to continue recruiting and monitoring patients for this clinical study.","Reversal of small intestinal bacterial overgrowth"
"NCT02003092","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"75","solid tumor",,"Incidence of dose limiting toxicities (DLTs) (Phase 1)"
"NCT01963611","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"17","relapsing remitting multiple sclerosis","Study was terminated based on sponsor discretion.","Mean Number of Time Constant 1 (T1) Gadolinium (Gd)-Enhancing Lesions Per Subject and Scan"
"NCT04678453","PHASE1","TERMINATED","REGULATORY","0.6","BIOLOGICAL","SAFETY","False","INDUSTRY",,"36.8","alzheimer disease","The study was terminated after completing the dose escalation portion of the study. The expansion cohort was not initiated to conduct a global trial based on the approved US IND using a new manufacturing process.","To determine the safety profile of SNK01 monotherapy in patients with mild cognitive impairment (MCI) or Alzheimer's Disease by monitoring for adverse events."
"NCT04489537","PHASE3","TERMINATED","SAFETY","0.6","BIOLOGICAL","OTHER","False","INDUSTRY",,"6.9","hemophilia a with inhibitor","Sponsor decision (not a safety decision)","Bleeding episode treatment success"
